Area (hectares),Temperature (C),Rainfall (mm),Soil Moisture (%),Yield (kg),Environmental Factor
4.670228496703543,21.641993702929682,865.3489529204641,41.26288610746925,31430.623139909156,1.0
1.2453356227515266,21.813888817450792,860.0948719221657,21.306362431379835,6788.2383299738185,1.0
0.7408320624468463,25.6381477181849,924.4414288086804,39.023847672880336,2693.8471868434017,1.0
9.645159939440289,22.259729429036497,572.2333764438462,36.30992420010929,32190.85873593308,1.0
8.441811144865955,25.663200386077897,1007.8223574840538,26.448752479004902,27483.739094032633,1.0
7.111754957890131,21.59641709945709,784.847142692908,46.25638414002628,26881.329914537822,1.0
4.385052971935564,22.393175951580453,934.0961234482425,58.846036294731434,21924.353521927802,1.0
2.146296040673035,12.008996577339461,585.6285533919689,42.487552442581006,6993.2083810201975,0.0
1.9861519053753174,26.58163837351241,489.24824679678716,48.59013105775783,10420.915509467472,1.0
2.8773075325636555,23.732442379489964,963.5779316050057,22.738018102640673,9802.702152559212,1.0
5.717653314708144,26.99005054929826,875.2819052195033,36.70667983267979,37217.392088103574,1.0
7.2886612656505925,7.518723109031553,619.5896891284979,24.654339406579837,31802.183896302744,0.0
6.771875078818447,32.44187352390364,626.0673837450611,44.511833421460416,35376.61894691864,1.0
3.159372020986457,21.302051859224132,1025.086956882954,57.539286328566185,12473.025469866101,1.0
9.571220166300344,27.540914083687582,562.1176214265345,46.47110929886554,49120.62040401991,1.0
7.510020708609801,16.800470364372345,1128.5345906511927,23.072121932576863,30273.83587264226,1.0
5.766363498858307,25.06386952531285,619.8758530704263,34.186648199403315,20075.54075676244,1.0
6.311347089226346,16.73292218413172,927.6783851216766,42.02653517763406,34973.89260134476,1.0
4.486200593064004,18.881155196520975,734.2763048502031,36.128310245330084,23246.3779911896,1.0
2.853444400260996,31.57015676933393,920.6374862164686,53.34576041900689,13822.292422724659,1.0
3.881740447186985,21.046587996183266,691.1771995771614,52.58684018839957,20189.683004156705,1.0
7.699538049411506,23.087164365898616,767.4414187855411,44.47324080412886,44182.618687820985,1.0
0.6367381419826807,26.35033865344377,808.1838350791443,34.93831780530821,2159.9925940842973,1.0
1.6026900848157042,24.47840943986302,599.5625088437055,30.213454950529766,6335.188950018303,1.0
0.9370250992066511,22.752094525717883,948.1648690840252,24.23497272852517,4212.487923820493,1.0
0.8869236220302164,23.824805012331126,697.357286705683,34.19590733946216,4141.385303024682,1.0
8.626875548104568,34.01707792619138,754.2800169319963,36.526900688308785,38445.3667378747,1.0
7.184749664110225,21.711906014832074,601.1301250782975,47.03291700416294,24659.29232510345,1.0
5.00465137632959,23.005495233574837,287.5332682409379,46.32639297190294,22511.11024782492,1.0
1.429424526184514,27.25327198003806,761.7944474799662,22.80432558565028,8241.59725592256,1.0
5.1703508136099074,27.52762966478992,1282.5230843225831,35.810372617246315,22316.37569668552,1.0
4.997981822415374,27.9351515278019,956.9208575796048,27.271154688694477,17583.214282039076,1.0
2.145417764145144,25.19365111014592,796.1479240531211,26.27250821267223,7764.790521519827,1.0
4.621590667760744,16.284975436347583,747.4218341583464,53.09208598948984,17092.409117512805,0.8974929827550067
4.285794976775048,30.167157661505478,804.4931785624093,21.676608668650303,20705.037598456907,1.0
6.350575931496056,16.26827303490656,909.423823035042,36.76731503608485,35004.580961157895,0.8904383059813912
6.533389683242616,23.513177326195166,563.837436938231,26.728146230660727,33646.94634799513,1.0
0.9303880928344229,18.22862074990321,1022.8643389337744,55.17320862713896,4786.963664093213,1.0
4.058819838951477,21.679308267035037,943.0762630882489,42.28162053100141,18261.369399957297,1.0
6.445669199285246,23.6438120515174,943.6371451415869,29.25522545507392,37097.658033122796,1.0
5.2797944565108335,23.606786077251364,887.6951477619455,40.09709148665506,19121.983795981352,1.0
8.636653491289062,24.109603771176424,803.9233315387979,49.25945438812463,36907.33725602481,1.0
6.757589500379978,30.068556345293235,934.572247193364,58.32472035677735,36214.58447518478,1.0
2.047877057273582,24.2676715075699,918.3628267482757,28.81784016981676,4951.755130310114,1.0
1.1704031003040836,20.779216823546758,729.1918578117952,55.44727088517381,3979.032027920233,1.0
6.6029831429599986,26.820435841441785,685.2796454206198,57.37216456669961,35491.11055785045,1.0
0.7518574501454072,27.947352444623203,820.3712590523974,56.65682178128265,3511.506705937544,1.0
6.064868022097901,15.861960924315039,1109.8040302990375,45.41657427447639,30696.61532899782,0.8139753016391559
9.432187293537098,24.98700034924929,552.1785848692198,45.19282617738831,25564.200760412146,1.0
5.96700468982085,25.50586371155449,506.494946849512,36.128425327352915,30102.647938176833,1.0
4.187614298961958,20.51218248320004,832.9521682473033,50.09591529215152,14804.320129825941,1.0
6.611238075202355,28.878534066558096,810.1775403712036,41.251760734037276,21930.542595676594,1.0
4.853402459669408,21.249722064837368,834.6683328740817,47.09752284913178,24121.165218297716,1.0
5.683359498501382,22.627882267357712,848.7906395817,37.13831615395182,23182.189064127528,1.0
9.44391568337699,21.13464087858065,755.359549073039,49.259858561725565,36183.244283141044,1.0
4.167975059107356,22.077895237907338,1097.9726877204164,52.97886070418196,13557.451669625038,1.0
9.631310356327186,16.518624565523993,479.8192043046969,25.857450264112643,28621.54702813933,0.8289679382933443
9.100831098582606,14.799745587028529,634.3005950439508,53.31718862296912,37923.97301446227,0.270139979193504
2.3600157804983164,29.97252531612486,779.3490479701906,41.61186127161229,8115.886449013663,1.0
1.1589323583140718,17.76519325840836,471.36223776916654,53.78663636360897,6972.945968750245,1.0
1.4573910130855532,17.043038252718464,764.8291191135858,37.25206825364059,4399.323907469262,1.0
0.6731073436897224,11.233049431981426,1132.2940331456036,35.1616194153214,3120.673832851504,0.0
1.3972081271813197,18.805191261552487,804.1772976591924,56.6024293006889,5463.591413750734,1.0
6.98856434745539,15.38455103296251,846.1401811437368,30.04677070193605,26634.77261499849,0.4978027796339329
1.1762921603721754,30.210075800681846,547.967046965484,53.76849301144573,6891.061004721899,1.0
3.530268487790732,27.04908544671317,676.7277183921045,39.360822900376164,10966.989313207687,1.0
8.526315454209819,18.559248274111383,724.9607239352126,40.563817702050386,45917.9630373242,1.0
0.7210833894903457,33.26217902672154,736.4569806487532,32.33873125957936,2633.948849796654,1.0
8.237450584594889,26.90882743495797,1056.3287590007537,42.92168802476063,47789.324919856044,1.0
3.1776203603472992,20.37584308245689,911.5382121450249,33.00844785104845,14366.392405619026,1.0
1.6225658624057344,9.502971425632134,577.7084086125936,21.570776569666094,8956.664611443062,0.0
7.119003070959431,33.45471286295371,849.3009556864009,30.87994421377424,31838.25114773587,1.0
6.474957044408898,15.05213766618202,899.644349699357,20.255161736263627,28214.5795022349,0.35151385659140594
8.835984128507002,13.77300626521554,1028.0298077042532,59.13419148227427,32623.883038944394,0.0
7.483174916136915,27.112852160048202,1116.1081373136747,58.6298883927899,22261.280526883573,1.0
8.133068838656062,34.19876203169636,596.9811616344263,35.8062118988922,52750.592387421035,1.0
3.1793284394274117,28.92136409255259,637.8284977579324,49.134834173585844,11822.150476437251,1.0
2.185675665907367,24.819545600261797,548.4844282170768,33.832243936417,9646.261100933041,1.0
7.6308401405881545,24.97377170832643,753.1960281786037,46.84372628343904,35170.381211939166,1.0
8.164930023039009,26.26707779390154,893.2716748892669,52.21720172183916,34987.607851934226,1.0
9.909798849006396,25.794642948933827,997.4669033178204,57.87024978768963,61933.177610945524,1.0
4.419867930658551,23.405957119846878,784.8097952714954,36.00849103398688,23929.597867070053,1.0
4.03417181503144,22.52100551975938,736.0304953490312,51.33191931824191,17410.39216244153,1.0
7.87592312704897,21.687034360502388,830.351598449748,30.637138025284752,45550.38310381278,1.0
3.7376336324036696,18.23017705566662,632.9714196739953,59.61329215174593,10376.773179101743,1.0
9.342194593233865,20.59662461566613,1217.9077443389547,21.030783950574047,34340.658265708924,1.0
8.654921142508613,13.535215929023073,478.46779457638826,44.141152260044834,41955.139455181234,0.0
4.575443260062674,21.50830186602625,836.9481157791449,46.38023926605308,18183.71044585333,1.0
7.633275144019225,17.057044464245415,1204.7212438459278,47.521822282965154,39995.757629128326,1.0
7.668157303804482,16.482053413921143,801.3599689119995,24.81550315156356,39846.56041079142,0.9076758656967479
1.4796767539413598,22.899470755767393,761.992192999701,57.541191338925216,6728.18032448471,1.0
9.074252613455883,28.960011431722997,728.5109154379146,27.247331162003313,36607.36312000853,1.0
5.299897538254643,26.591583030011563,763.9216636475185,44.91013612959364,23951.440943890404,1.0
8.351345928023544,14.147496981884114,1074.569694935306,28.907043164923397,39032.45947531039,0.06809083072900746
3.5404712097908115,17.051859317148313,357.62761773409864,32.288656680850835,15777.472812418686,1.0
9.007470670713904,26.70385593994108,1106.6867402592652,41.858341669124975,40916.773660147606,1.0
4.19741594797455,17.087563032308452,515.208569509971,36.687736742583056,21411.874079048644,1.0
0.6029576890628344,20.876834250014877,746.6695341531171,26.409024039060252,1936.4796498504486,1.0
9.101128775983005,24.75026049512276,714.1511159402676,26.837456096833932,49456.099007085744,1.0
1.3672234294682688,17.158277725681824,917.7106539541439,36.72579152651198,7648.107400729137,1.0
3.533479557108941,22.5268775307298,480.3751296232505,50.29131913102003,11819.34528697782,1.0
9.525588686982648,15.329872525408977,892.4345332163886,55.91858587391154,36961.400865889475,0.5674351277502419
9.530767895906783,18.99316178024393,1204.8619246573705,23.365106490375315,67413.96142702286,1.0
5.947659937171218,23.598909670712686,527.3651990814379,35.724156302376045,23581.154026792276,1.0
6.502453515613093,14.035031332341653,837.9412335220791,24.009822548915064,37552.92595745886,0.0
4.760232458794038,24.202373689801995,667.6035644406782,20.663699225303915,25915.177953340644,1.0
3.285502331131613,21.901811005366593,885.1774412386071,46.468747305758264,12654.870242111187,1.0
3.6223131810142015,24.762449772085738,803.8295554831504,44.09797767866351,18603.924983808087,1.0
6.888925332731865,23.119570670323306,671.7026181911381,26.52076455259545,36314.68960021972,1.0
7.64755802965796,28.82070214986922,897.5744569742149,29.352513323722565,40637.453029497825,1.0
8.02000091539556,22.626122513239537,1160.8696219573485,20.948310145780734,33180.19532296333,1.0
8.001372356548263,19.852972294373735,761.8192416545403,53.39788822777615,25901.522909470033,1.0
1.3664579789625586,22.611487515161418,943.9515884296363,58.98762384194206,5660.545613590893,1.0
5.196992894674524,24.71649014518194,541.3454084257672,25.418381471787633,22797.01069586671,1.0
1.0468082201581206,22.24430035162852,608.7127246363982,29.259008550611924,4776.159488471823,1.0
5.720524382075488,22.202958456019413,894.4812555760755,54.73638095787736,24163.927703880756,1.0
4.694539763047081,18.490041560966223,1096.823205707193,57.058551918247396,15192.739870739075,1.0
8.933189736203849,18.68549541224526,871.122669757132,36.78509531227242,47048.820926565466,1.0
3.8336926192447476,14.986973641001534,737.3883938953692,22.024898890762966,14336.941111090597,0.28208067124151304
1.6121366560622556,30.747883715934698,799.8582810846708,21.575673347712776,8412.107469822402,1.0
1.8584209795019406,15.780683823043574,549.9184532060565,42.95799464276042,7415.111170754964,0.606123049107528
7.734351001315987,18.53547401102046,920.9030652710734,35.71580435572716,25960.21037749402,1.0
6.37307160150448,18.40796367215401,976.4666124646818,21.14609710310618,24051.334169691047,1.0
1.4606654231665073,26.474621884722207,709.5819334333839,43.33009569250227,6439.559547990141,1.0
1.2990146580924757,20.52525160853986,705.9915704480998,20.4521014635609,5350.769026322662,1.0
7.1592067488616395,28.238710363368668,853.1756459304097,51.494878325970916,27821.18273293119,1.0
1.1912485604598384,18.63254687878066,712.6560527918809,32.257312908134864,8033.9977994559895,1.0
8.307670563258384,23.39497081111901,786.7734770748355,21.610320120369284,40953.16173061225,1.0
7.209301157986714,17.823264733701215,1219.944357833303,43.53408883932613,45530.84186238837,1.0
1.2728134160980478,32.72574563886694,750.5948598508006,35.90737657732219,4406.283652596889,1.0
1.305958283809323,16.062007904852436,728.3319695957556,58.95201653428598,6160.372449038025,0.820158802422559
9.873075995761166,23.549103551135136,670.4916388729682,41.767946500148085,51696.494401512085,1.0
4.055572559683143,25.168884404660492,948.8383942999874,31.009567241480333,19125.119790242956,1.0
4.021100397135464,24.068995487257492,763.7551653563794,48.37755458535899,20085.163227726804,1.0
8.221595888946275,21.073561705611457,670.1253923357148,30.859680101708452,34962.62111257346,1.0
9.498861485146657,21.35089650133287,1064.2608064546025,56.1697316563026,37621.74787607986,1.0
9.867010106317274,22.219057359895547,1083.9206009027275,34.98887882029506,35342.3954497388,1.0
7.657092759959945,21.264989991857558,679.915286852259,41.99474251104821,26928.586189646307,1.0
4.074466062543699,26.819395583974547,426.6920097278768,22.022924152969154,12041.244285035325,1.0
1.2932568086373533,33.05261500795676,1001.5027379673844,37.04484951808923,3957.9779034109815,1.0
7.882895701310649,19.212541074960832,663.0740348479992,53.2945415864398,42805.7849371361,1.0
5.804840372490148,15.150985102104611,958.1251198325538,52.22595221453368,21604.4915541173,0.5045094334352117
4.530109087846275,21.558589758243727,405.9792364576329,28.97274235414105,22463.320972418067,1.0
9.110366658399991,34.898546688271594,978.5194676598619,29.043162840422507,51477.20261903212,1.0
1.5563760819084378,17.981627160151348,557.7656141438438,52.69221248852947,7301.41624039752,1.0
5.179938490763162,30.195584027220338,946.1528238133048,57.21593680677302,19349.631266270957,1.0
0.6078596252904811,30.388504070382204,802.8546135672868,23.814436850920142,3442.387130192675,1.0
4.9522760989442,19.232058791460027,609.212116120671,38.00234557704901,21276.839159814754,1.0
1.034881118977455,24.844915395926378,718.5927374146439,33.49817115856916,5841.873531627145,1.0
1.6287702045466832,30.141983115642688,937.2636913913402,54.827538218297576,7621.643519893255,1.0
1.6164993443824964,20.104361295062564,821.1788906230469,23.34099658720075,10142.8998603374,1.0
6.667497870102604,20.982098199488192,916.8825960944969,28.445037702321496,33425.82902020997,1.0
7.587426353021521,19.09159543025678,1195.288116903097,50.09873350345977,24701.875177630773,1.0
6.0420032684230165,16.926216346535668,487.1516776577897,22.05175395924862,30157.90749838096,0.98278730378935
9.640639210508148,18.753612274669965,1123.4425149937247,39.70141522857157,29453.63775347028,1.0
4.061270505475189,15.880298666188718,820.8711875046425,37.684281387188804,21363.453338370633,0.7114336668884464
3.214264819677677,22.17041734129613,620.2431903353744,33.37604715954995,12252.06575295897,1.0
8.751691717799872,18.15013384470679,533.9372748522021,35.78289261275695,32583.7171772512,1.0
2.6241604659348,23.16892955895374,762.1759218445933,41.19762347720932,13141.752542141203,1.0
9.650614124685807,14.220521768981865,984.3300223848919,26.454694335535326,46595.188480576864,0.06287179731481934
0.6154675095532552,23.654401161072286,774.4901759244932,42.87983513134371,2749.628935088227,1.0
9.71384885372257,26.167644808044624,1102.2309860494695,52.21729317199945,42329.980427774324,1.0
0.9100191635304731,12.031321787142723,509.7648619896882,50.40643719160636,5653.556859406798,0.0
8.965859580131676,23.87028284923786,797.5822104307891,26.155996187750947,37956.66234737997,1.0
5.513160536319849,28.13834496236646,549.5213111173762,25.969978789658956,24187.345745866656,1.0
9.933165563133354,15.951794906543974,872.7263765249936,30.726974709796533,30709.016296298963,0.7347167997044772
1.2010673649862893,30.362861934188516,977.3774780194601,34.44298905364149,6042.463333410684,1.0
5.761615701812548,24.095095046830227,715.8476412637893,36.338223256339305,33465.397350239604,1.0
9.70837408838144,18.474940721207957,279.15722867457316,47.18788867333381,25385.810132707633,1.0
5.469429519616414,21.72115461171147,839.7896293592989,22.267217286633418,29451.94682815049,1.0
6.479287062284994,24.79163456260861,887.3477103467019,21.386908169042655,23857.85304318755,1.0
7.109612545353863,22.380026957062057,880.8589509923395,35.676422517756365,36941.79219146706,1.0
4.818140115293845,24.693779962231847,1047.1564383644309,47.88654768551922,24814.76349902742,1.0
6.461801760798602,17.39663203460317,585.7892640701903,27.737413718259305,39131.118672250304,1.0
6.0509859632694525,22.84680412018039,936.0432210900899,45.66017925025007,23611.019867132673,1.0
9.061001099664395,14.9314275154751,1038.501502495595,30.393125517611978,36064.176954769166,0.3753008334915545
0.9317406132438497,21.4438696932565,444.28248319869664,55.44344435254065,2949.262760231983,1.0
3.169150301126188,17.480461792676053,863.9303651837954,55.82759777066466,12391.601496776851,1.0
9.528909098727308,18.322350287051165,699.1640337984657,31.89148817125306,42466.51878381936,1.0
8.957505946963705,28.18046587605219,783.6954653796708,29.19975015852962,45802.82763660666,1.0
4.828739151464273,27.456550602971344,869.5352967076673,36.45215888264925,22488.508008979617,1.0
6.391259679114599,25.045690604535885,702.5542871772896,29.621263407205948,23804.97560103388,1.0
3.1351212383207603,16.538436176637106,664.8583841676776,46.895353731668145,18230.43067905408,0.9555180471001501
2.2871510173757326,20.41795775152599,806.830483497605,53.04258738193142,9809.198713482861,1.0
4.905134846929831,28.065488499895917,582.5508122274395,46.92368523644868,28945.425083054204,1.0
3.856846166247502,22.708584568199523,582.834974222963,52.97401788997398,17610.801049097976,1.0
6.044733062583285,33.59664769990847,935.8746565913007,35.879686488298965,23164.662715564333,1.0
1.238479051167356,23.96658919697186,570.2411929682688,26.252678828354433,3707.4685859367446,1.0
9.756750672828582,22.960245582450156,933.2625001818424,49.51803789590369,66068.14136709318,1.0
9.869002072556228,20.454417678987493,892.5182585707903,34.41898020566215,37713.79538158511,1.0
7.132536283187579,22.66770452391141,454.83865424188065,46.8508330091653,24406.95201253242,1.0
5.592915480269144,21.23765081809728,664.487069532869,30.825757679270627,26311.713125716942,1.0
3.4405123547201137,25.54054338344295,1038.8218806094744,23.249185392266906,15165.425100733115,1.0
8.231052687216012,26.78351158397292,603.7668937720637,59.70327181951053,35513.87960555627,1.0
7.004946139261853,18.070052697460252,707.1191475381224,26.24806031722397,21224.32926342195,1.0
2.044860923776467,15.34383523221111,892.4121786503792,59.536839758539244,8829.946417194991,0.5838682657551753
9.153808252691503,12.818973134483517,956.6781018565191,59.09119730265789,41384.416784136054,0.0
8.314103807770106,24.539956634562717,749.6922227911009,51.752724156321584,53886.94247640802,1.0
9.523099176273279,16.483166969130632,680.4979610616717,46.3769184832799,54262.23953922781,0.9365469314205941
7.39433532968942,11.235547035237586,1084.4739723397015,43.11228201004339,48508.756071029566,0.0
6.327444361390004,23.942893022654822,1147.7799327595158,54.64406181511339,30599.586127679206,1.0
4.473308844760879,34.46499758716395,995.7716101563591,31.577580864779517,22376.140184174725,1.0
9.360920591863126,21.969645442300532,817.0636285130048,38.70724849939508,35592.468295569226,1.0
8.727606950253879,26.19245387225821,638.3468556718148,44.775598774660075,41569.2878989189,1.0
0.9295773660087994,22.409146792737825,633.9111186886869,36.44761903477964,4177.776363391792,1.0
0.750486257723894,21.505551734044285,904.5028210531515,37.09945816361072,4188.591150773611,1.0
4.076401985341471,26.595382414938843,883.6796441777367,33.21138670008338,18633.370630318565,1.0
8.200256642427412,20.548627279056742,1080.319718589286,42.56927266738144,39997.757966108846,1.0
9.879123228491972,23.336961570359513,930.0900185072278,54.02298112060464,36298.10795193778,1.0
1.9289604654835177,23.608489030980067,499.3839396480364,28.061135120252516,7720.077411883469,1.0
6.144241795845284,18.659547731784755,1010.3895235445837,57.37732155013766,20817.20323413843,1.0
4.118463137994704,26.960211747682614,600.3878745371175,47.56350614992918,22027.01989316227,1.0
9.71418677923873,21.125201216522957,723.2057456095297,52.93092850720121,30878.996446926056,1.0
8.500129769789233,18.221274202535778,850.0400412503388,42.247627705200465,27639.825085823235,1.0
8.46412269475581,24.682549217852017,1199.1334979567928,51.18066805696254,30311.762061687867,1.0
4.9525850180522175,17.507660091044812,1421.9837112010723,20.648015893578687,21879.071614789176,1.0
4.440785272207819,22.140905786845643,921.3446118272366,52.73521699118141,20438.823421822635,1.0
3.097367183341709,21.95440501677898,763.3606762559224,21.60555436341466,12580.049761969065,1.0
1.0355672181838076,27.42947782915789,906.90112969611,55.5965350545145,4651.0743487388945,1.0
8.714862574423005,24.373491164399763,977.5310851747672,59.67850988954573,31632.578400668575,1.0
8.222559586735738,21.87486520627428,735.8664748885617,31.762698487071113,42780.76496158738,1.0
9.99731789621824,26.088831496001436,1159.0422711824644,28.412742251431744,55511.47430371925,1.0
9.9680499522021,28.951037745086566,846.0141518382804,50.61453455432163,47822.790071770425,1.0
5.776601203224961,24.789051531759313,899.5486178182789,30.121053636810128,25148.044924603713,1.0
7.805380444214849,22.051763099216902,933.1848504108923,54.62249532688814,38657.19905090825,1.0
9.475274433883067,15.440818838249202,884.3173221228911,24.11370368629907,26070.14379074598,0.5139638429954453
8.57165021143541,16.674431684623137,967.7881000939225,25.03820785517433,38939.37201234835,1.0
2.8498069665603776,20.47387647822666,676.5493626906153,59.16606220402463,10483.919650825406,1.0
4.780169285445888,18.952438989203586,688.3396492107939,46.953555930800185,26114.11651904164,1.0
1.7270144439392023,21.06514348507277,579.969153405661,53.87548897715811,5938.104475389519,1.0
9.563484758957863,22.283249624485535,887.9002461240452,32.97317509406072,48235.84317633525,1.0
6.25865902728336,24.648463771783653,955.7873007024228,47.05934998082418,33198.961571108164,1.0
2.672106652282896,21.647506109704544,891.5545732303772,43.769673092343886,10390.23870308239,1.0
6.881156501855639,24.43250821913101,1134.8984866695075,44.12600480491788,22880.14974257489,1.0
6.37221828435001,22.3223720740506,798.8807962341907,47.301298381508865,41713.81095629673,1.0
3.9025458213119846,12.122667168230643,933.7483311185025,43.01436692516394,17104.72778382648,0.0
1.5787971258964757,17.303323030906228,581.6598247721372,37.16249477210664,8678.40098221299,1.0
6.879945358131597,21.279562221391924,722.5800595051198,31.036907775221874,28822.951714891522,1.0
5.442923158586036,15.951526285794461,939.1075515131555,50.743253236528076,28253.87445879015,0.8145725394813154
7.837024721488573,24.999643649981024,969.8204221486288,29.050897200127448,34626.482233876224,1.0
5.441553260563937,29.65375416171849,741.2066104671635,47.694172246176564,18578.023282875984,1.0
8.59572425302613,28.093809258486584,785.6801496283866,29.333312905973067,32558.681757873775,1.0
5.743114968357613,20.93278564534896,496.42525066383814,45.01320679817816,33074.82755411482,1.0
5.82891072958617,29.45363068424976,728.5941598386781,49.883130685161156,20593.703898202566,1.0
8.828209225254279,22.743337286010558,978.0766327039572,28.748555556261568,30228.47542240844,1.0
4.333087229017772,20.314570144409803,915.0410032213133,22.397732034452332,20029.416571100108,1.0
1.773144670281087,18.9329866822953,900.133144276242,25.238949719766964,8194.478779713136,1.0
0.7734354249767202,20.487651567559357,809.954737436192,44.23987869084102,2428.7415841463576,1.0
7.673803928899381,20.059115907293858,801.4126317256353,53.97785624902942,40280.84823368563,1.0
6.392940737857915,22.85208111187744,667.9357721053105,21.799872849416975,16761.581449455807,1.0
7.188757796942624,22.802869905249324,939.7656840405069,49.36605036166585,25782.569209275098,1.0
2.523159534334652,22.015230100767074,884.194588877878,33.65274583800208,8863.111725287135,1.0
1.7955290180743129,24.184690848731748,898.4037695985598,39.141134796780904,9425.64250397265,1.0
0.6381743238448783,27.953231373931708,694.793031466484,57.154381993822625,2256.6905049006773,1.0
3.8305818086626715,26.747770677206617,369.33141602575114,33.278860189433814,12014.394024549762,1.0
6.104218025119014,14.575510157750482,1019.4305423507392,38.61347735757944,29570.544743717765,0.251873657878153
4.226318428447457,9.230394325490225,704.2325087983191,20.547296590427244,25677.415197239723,0.0
4.656011759225426,26.67159955619637,627.4448471913759,23.263948800193536,15164.568965599341,1.0
9.08950759769061,15.165606507922895,938.6957823827987,30.34366364539136,41044.70201197883,0.43888232882017175
3.8084269367213532,20.87617299053658,721.597472016174,21.114089632842976,11637.09213430862,1.0
5.382900147018202,16.149434869703203,1011.9872768093244,45.25501304193004,23594.569142216344,0.8991351700498686
7.944703621040859,12.9900978120999,923.4011899153395,37.0559342720649,34863.00552950645,0.0
4.267156432052067,24.70731364102394,936.7138646400955,41.92580810912088,23625.40779967544,1.0
6.409823652164798,25.795775801513233,526.8088577598932,26.985887435853183,28286.69225231388,1.0
8.69245523309408,19.1174479963664,1042.38879707728,31.837281177464646,31767.807530039885,1.0
9.5204459247476,9.044788539275451,852.2501062467712,46.552978994109004,27388.393806135624,0.0
1.8971980688258605,19.268777758737585,726.1445721507594,58.612108945215994,7479.236581969408,1.0
9.302582439034197,23.959020027012734,828.6776934684502,22.016670944088368,32017.6655375161,1.0
5.175104784255613,14.605442156129357,444.752953420336,55.615372834210646,28085.768920315088,0.14244886698047532
2.9533216888401044,22.91679959889578,881.7305622961342,43.07524805244834,19604.21952002194,1.0
4.861789684263482,21.923450754135022,594.1256983635857,42.55678267022495,31004.039117507404,1.0
9.810309465212033,24.896457498005443,529.4659428312931,40.011141408310415,60212.81340340203,1.0
5.179871892932261,22.597901842070765,495.52816275642175,22.775763436167335,25688.770300728287,1.0
3.623140297731328,17.13465529559222,1022.537674997985,23.595074069446426,15918.969518099335,1.0
6.517308116008895,27.982857508322457,674.1473212614422,44.036480226363445,24636.49053015864,1.0
2.7813833783928343,21.20735213486515,1106.7455419833,33.63834285742233,15049.899016075387,1.0
1.2207016170323073,21.86347730245034,692.8397073895404,56.69072266310722,5303.2757363235705,1.0
1.7243573581511678,17.333660204634022,458.5284084814107,36.26362149437889,8052.280896574057,1.0
1.7164354700988382,19.783588744042447,576.6951120102682,25.731258348105644,8762.820487872195,1.0
1.9430755883667963,17.575986429865495,1047.1623240013878,48.58875334008144,6703.056329764463,1.0
1.8188581401693962,21.135269700382885,768.8203644126665,31.734136857640394,7103.272411038913,1.0
6.588310075630539,30.558542400711715,690.3425407018798,41.01881229423573,39216.03987970656,1.0
2.2278608017918757,15.140494285343218,832.0036451705575,47.9133114202068,6596.488408710821,0.4495387419490747
3.7838391915767007,13.932193010616295,900.356547233509,56.01056444808282,16466.695599806553,0.011015861760819146
9.019489894107112,29.355851637468042,1023.4797631804922,51.68764779206704,46895.03911761383,1.0
5.0026355824972875,20.95338161424067,1089.6998459785852,47.054442714908966,26873.188873590992,1.0
6.841798515949758,18.654636306700418,728.0462708421828,47.18532729580574,30805.99613733713,1.0
2.1370387764154835,27.19952343698038,534.7904627835924,57.83698576128346,9176.24014859779,1.0
2.3267456786823724,18.97192230131568,717.3069677753448,31.83296389986144,10809.793597014801,1.0
0.8882518545315492,31.130048567734683,852.0561013165773,20.044483767847495,4895.258059101357,1.0
2.104883099185563,25.389629356696346,607.2482147578778,30.87818237592795,8853.005561631573,1.0
3.146608220803607,19.560442959271487,608.5698170209914,28.71565518506976,11316.29605169758,1.0
2.1815996006290947,32.786541066327516,868.7575763099771,46.473383404559925,6137.172391662306,1.0
1.3426740706920284,18.97142538498331,790.2695296859098,45.34846399062116,3530.33054242589,1.0
1.6460407754557078,25.710476860046533,806.5593990823173,43.73845530818895,11033.608321325843,1.0
4.877398296310895,23.49646290203246,648.3009330599862,20.64973772837815,20381.697159188105,1.0
2.460170324855029,28.50870644699399,753.9198571588465,49.1511221780259,12293.532383649923,1.0
3.9605636799567168,29.807555983634263,615.1533711463392,32.94121649941966,9980.298122861168,1.0
5.28246407312114,22.160020745328833,978.0396822249573,46.60223956026525,23477.639705265578,1.0
7.058750871978971,18.232910648269083,1007.0498669447505,42.26313714008613,44554.85229878763,1.0
0.8734653284904399,24.299860714695583,430.7624275523812,33.70923701711629,4247.272117537958,1.0
8.094398789635905,18.61142315123947,614.097827961518,25.38305068416431,26943.136670006323,1.0
6.465053700163624,32.066936237633115,500.6941489819842,23.77675590641924,32410.552760256785,1.0
1.2767108035142831,22.682676655413687,669.9952131186203,53.26073332448894,7872.017148907986,1.0
8.798996929014384,20.173392243439455,783.3124060419278,56.73590168326232,36304.54057978324,1.0
9.248287805052225,22.923401529324543,510.07095606029395,45.99152187057199,52517.64560293512,1.0
1.0802406186212057,15.264368552351517,615.6280373749373,24.137364594419335,5445.825928712138,0.3628479259363459
3.130337657398435,17.141929807446743,599.2085255837003,36.08108867552963,22102.407171141083,1.0
8.158912158034083,28.00206953972213,841.4534658797888,49.15756800420629,31395.666301128196,1.0
7.608467058644754,18.71552860514302,813.86886740725,51.192835360402725,27586.327230962557,1.0
2.2529496838855847,16.7654450865903,655.6524893325493,24.728744891643544,8750.385530469148,0.9770600161108158
